lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
69,2,126.9,5,17,4,3,0,0,0,1
73,1,76.5,4,3,4,1,2,3,0,1
16,0,104.0,8,15,3,1,1,1,0,1
8,0,139.0,7,16,4,1,1,3,0,0
24,0,80.2,11,27,4,1,2,0,0,1
79,2,52.85,11,18,4,4,0,0,0,1
17,0,95.0,5,21,3,1,2,0,0,1
72,0,67.5,3,16,4,1,0,3,0,0
0,0,0.0,8,4,1,2,0,0,0,1
47,1,101.7,6,21,4,3,0,0,0,1
0,1,0.0,12,2,1,1,0,1,3,1
43,1,349.63,12,29,4,3,0,1,5,1
73,0,107.1,4,7,4,3,2,0,3,0
62,1,79.2,12,24,4,1,2,3,0,1
7,2,67.0,12,14,2,2,0,0,0,1
54,0,95.36,3,28,4,4,1,0,4,1
126,2,129.6,9,23,4,3,2,0,0,1
137,0,105.3,4,21,4,3,0,0,3,1
126,1,83.12,5,15,4,2,2,0,3,1
197,1,85.5,8,1,4,1,1,3,0,1
73,1,149.4,6,16,4,3,0,0,3,1
6,1,88.35,12,19,4,3,1,0,0,1
85,0,60.0,12,17,3,3,1,0,3,1
87,0,131.0,12,25,4,0,2,0,0,1
38,3,77.23,11,2,4,4,0,0,3,1
10,0,97.0,3,11,4,2,1,3,0,1
2,2,168.0,6,16,4,1,0,0,0,1
87,2,80.75,4,9,4,2,2,3,0,1
77,1,187.85,5,2,4,3,1,0,5,1
24,1,85.0,10,17,3,3,1,0,0,1
1,1,192.0,6,27,4,5,1,1,3,1
2,0,110.0,4,20,2,1,0,0,3,1
55,1,78.3,3,16,4,2,0,0,0,1
1,1,65.0,1,28,2,1,0,0,0,1
64,1,64.37,11,21,4,2,1,3,0,1
1,0,101.0,3,3,4,2,0,0,0,0
30,0,149.4,7,14,4,3,0,0,3,0
3,0,110.0,10,7,0,2,1,0,3,0
14,2,146.2,3,19,4,3,2,0,0,1
0,0,0.0,8,3,1,0,1,0,0,1
64,2,65.36,1,19,4,2,0,3,0,1
58,1,105.0,4,3,3,1,2,0,0,1
0,2,0.0,8,11,1,2,0,0,3,1
21,0,79.0,3,17,4,2,0,3,0,0
14,2,74.61,9,2,4,5,2,0,3,1
57,1,85.85,3,30,4,4,0,0,0,1
10,2,122.0,9,5,4,3,2,0,0,1
90,0,75.0,5,8,3,1,2,0,0,1
134,1,113.7,10,24,4,2,1,0,3,1
6,1,140.0,5,23,4,1,1,0,0,1
7,0,106.0,2,12,4,2,0,0,3,0
25,1,158.0,9,18,4,0,2,0,0,1
40,1,102.15,3,23,4,4,0,3,0,0
16,2,74.8,11,13,4,4,2,3,0,0
112,0,76.97,4,18,4,4,1,0,1,1
40,1,104.85,10,19,4,5,1,0,0,1
100,1,93.3,3,25,4,2,1,0,0,0
247,0,73.95,12,26,4,3,1,0,0,0
103,2,131.4,8,7,4,1,2,0,3,1
71,2,68.07,11,28,4,3,1,0,0,1
61,1,106.25,9,3,3,2,2,1,0,1
12,0,65.0,6,14,2,2,0,0,0,1
179,3,90.9,10,27,4,3,1,0,0,1
12,0,112.42,5,30,4,2,1,0,3,0
24,2,88.0,12,4,4,1,2,3,0,1
32,0,152.1,7,3,4,2,2,0,0,0
13,2,95.0,6,19,3,0,2,0,0,1
43,0,68.0,11,1,3,5,0,0,0,1
29,0,104.73,3,4,4,2,1,0,0,0
14,1,79.0,2,13,4,1,2,3,0,1
16,0,84.0,11,16,4,1,0,0,0,1
72,0,95.0,9,21,3,3,0,0,0,1
196,0,85.5,8,6,4,1,1,3,0,0
19,0,75.0,7,18,3,1,1,3,0,1
0,1,141.0,5,12,4,1,0,0,0,1
95,1,118.8,7,14,4,4,2,0,3,1
22,0,67.0,10,13,2,1,0,0,0,1
200,2,106.2,5,2,4,3,1,0,0,0
40,2,228.6,8,19,4,2,0,1,3,1
40,0,65.0,10,31,3,1,2,0,3,1
2,0,106.4,10,10,3,1,1,0,0,1
12,0,129.8,10,4,3,3,2,1,0,1
79,2,146.96,7,6,4,5,2,0,3,1
119,2,79.2,11,4,4,2,0,3,0,0
98,2,79.2,12,8,4,3,0,3,0,1
83,0,0.0,12,17,1,0,0,0,0,1
108,2,116.0,3,19,4,1,2,0,3,0
180,0,80.75,5,23,3,5,1,0,0,1
224,1,86.63,8,1,4,2,1,0,1,1
195,1,121.5,8,13,4,1,0,0,0,0
61,0,140.4,5,28,4,1,0,0,3,0
14,1,120.0,10,5,4,0,1,0,0,1
5,1,66.0,2,10,2,1,0,0,0,1
7,2,115.0,9,5,4,1,0,3,0,1
65,0,105.3,7,24,4,2,2,0,0,0
43,1,85.07,11,1,4,3,0,3,0,1
5,1,118.0,3,14,4,1,1,0,0,1
40,2,203.73,5,13,4,2,1,0,6,1
46,0,79.2,12,25,4,1,2,3,0,1
2,1,258.0,9,2,4,1,0,0,5,1
3,1,65.0,11,24,2,1,0,0,0,1
3,0,240.0,10,11,4,1,0,0,5,0
195,0,71.22,12,2,4,2,0,0,1,0
68,1,71.46,10,25,4,4,0,0,3,1
77,1,140.4,8,3,4,5,2,0,3,1
216,1,78.3,12,4,4,1,2,0,0,1
186,0,103.7,7,26,4,4,0,0,3,0
17,0,85.0,2,22,4,0,1,0,0,0
17,0,92.67,12,9,4,2,1,3,0,1
75,1,149.4,8,12,4,3,2,0,3,1
1,0,80.27,12,4,3,2,1,0,0,1
29,2,77.5,3,9,4,3,0,0,1,1
31,1,83.9,2,20,4,1,2,0,0,1
30,2,88.0,12,11,4,0,2,3,0,1
30,0,157.5,4,14,4,2,0,1,3,0
6,1,0.0,9,23,4,1,0,0,3,1
121,1,72.25,12,27,4,2,2,0,0,1
160,2,110.5,7,18,4,3,1,0,0,0
59,1,137.7,7,28,4,2,0,0,0,1
0,0,165.0,9,1,4,3,0,0,0,1
134,1,119.85,6,9,4,5,2,0,0,0
89,0,127.33,9,25,3,1,2,0,0,0
76,1,111.3,4,28,4,3,0,0,0,0
24,1,139.0,7,23,4,1,1,3,0,1
150,2,129.6,9,24,4,5,2,0,0,0
1,1,95.0,9,1,4,1,0,0,0,1
155,2,218.03,7,10,4,5,3,1,5,0
40,2,149.4,9,26,4,3,1,0,3,1
15,0,103.44,4,27,4,3,0,0,0,0
61,2,121.5,5,13,4,2,1,0,0,1
81,0,132.6,5,21,4,2,2,0,3,0
72,0,126.64,10,31,4,5,2,0,3,0
187,0,105.3,7,8,4,2,0,0,3,0
9,0,75.0,9,20,3,3,2,0,3,1
160,1,72.25,8,7,3,0,2,0,0,1
28,2,157.0,5,29,4,0,1,0,3,1
90,0,80.75,4,12,4,4,0,3,0,1
85,0,98.0,12,3,4,1,1,0,0,0
1,0,109.65,10,13,3,1,0,0,0,1
78,1,89.25,10,31,4,6,3,0,0,0
160,1,141.18,7,31,4,2,2,0,3,0
5,3,104.0,4,12,2,3,0,0,0,1
158,1,131.8,7,7,4,3,0,0,0,0
3,0,185.57,4,7,4,2,0,0,6,1
10,1,143.1,9,15,4,1,0,0,0,0
18,0,174.0,9,15,4,2,0,0,3,0
11,1,103.1,12,19,4,3,1,0,0,1
319,2,113.9,12,29,4,3,1,0,3,0
0,0,65.0,12,21,3,1,0,0,0,1
125,2,101.49,5,15,4,1,2,0,3,1
94,0,137.4,6,3,4,2,1,0,3,0
115,1,72.25,12,24,4,3,0,0,0,0
59,0,95.0,6,4,3,1,2,0,0,1
3,0,156.0,8,29,4,1,0,0,5,1
39,1,126.0,10,2,4,1,2,0,0,0
4,0,79.0,2,13,4,1,0,3,0,1
0,0,0.0,6,24,4,2,0,0,0,1
82,1,116.1,5,16,4,1,1,3,0,1
121,0,74.54,5,14,4,3,2,0,0,1
11,2,135.0,10,2,4,0,2,3,0,1
68,2,117.0,4,24,4,0,2,0,0,1
93,1,80.75,9,21,4,2,1,0,0,1
169,0,90.9,10,25,4,4,0,0,0,0
30,2,76.1,3,5,4,1,2,3,0,1
125,1,118.58,7,5,4,4,0,0,3,1
39,0,60.97,1,1,4,3,2,3,0,1
38,1,141.68,6,9,4,2,0,1,3,1
38,0,149.4,9,10,4,2,2,0,3,0
56,0,152.1,7,30,4,2,2,0,3,0
41,0,60.0,11,1,3,2,2,0,3,1
187,0,84.72,8,26,4,7,2,3,0,0
14,1,91.0,2,7,4,2,2,0,0,0
163,0,187.28,9,28,4,4,1,0,5,0
98,0,168.3,5,17,4,2,0,0,3,0
80,0,75.0,12,9,3,2,0,0,0,1
15,2,105.62,10,29,4,3,0,0,0,1
65,1,75.54,10,27,4,1,0,0,0,1
118,0,107.95,5,1,4,3,2,0,3,1
111,2,155.7,8,11,4,2,0,0,3,1
29,0,95.04,10,17,4,2,2,0,0,1
62,0,72.75,3,7,4,4,1,3,0,0
35,1,152.1,8,9,4,1,0,0,0,1
78,1,177.3,9,18,4,1,2,0,3,1
1,1,133.0,8,2,4,2,0,3,0,1
0,0,135.0,12,31,4,1,0,3,0,1
37,1,118.1,3,6,4,0,2,1,0,1
30,0,82.08,10,17,4,1,1,3,0,1
61,0,124.8,4,15,4,2,1,0,3,0
2,1,91.38,11,20,4,2,2,0,0,1
22,1,67.0,2,19,2,1,0,0,0,1
30,2,130.5,4,15,4,1,0,0,0,1
61,1,88.0,11,11,4,2,1,3,0,1
33,2,99.0,9,25,4,0,1,3,0,1
1,0,87.82,7,11,4,0,1,3,0,1
5,0,65.0,5,10,2,1,0,0,0,1
63,1,167.45,4,13,4,4,0,0,5,1
3,0,181.0,3,21,4,1,1,0,5,1
59,0,75.0,11,17,3,3,0,0,0,1
0,1,98.6,11,13,4,2,2,0,0,1
13,1,85.0,2,18,4,2,0,0,0,1
15,0,86.0,2,5,2,2,0,0,4,1
2,0,77.0,11,24,2,1,0,0,0,1
3,0,68.0,12,12,4,0,1,3,0,1
37,0,67.0,3,13,2,0,1,0,0,1
189,1,99.45,8,6,4,5,2,0,0,0
34,2,166.8,10,15,4,3,2,0,3,1
2,2,110.11,9,15,4,1,0,3,0,1
60,0,74.8,11,21,4,3,1,0,0,0
99,2,198.9,6,11,4,1,0,0,5,1
29,1,102.0,4,14,4,3,0,3,0,1
89,1,96.3,3,25,4,2,1,0,0,1
177,1,103.5,8,16,4,2,0,3,0,0
53,0,131.14,9,4,4,5,2,0,3,0
5,0,65.0,8,18,2,2,0,0,0,1
30,1,135.9,7,26,4,4,0,0,0,0
111,0,59.5,11,8,4,2,0,0,0,0
40,1,139.87,3,27,4,1,2,0,3,0
117,0,71.4,11,6,2,2,2,0,0,1
20,0,66.0,2,21,3,2,2,0,0,1
4,1,94.0,11,8,2,2,0,0,3,1
39,1,114.3,3,20,4,0,2,0,3,0
120,0,80.75,6,15,3,3,0,0,0,1
48,0,51.09,2,24,4,4,0,3,0,1
165,2,72.25,7,31,3,4,2,0,0,0
20,0,95.0,4,3,3,1,2,0,0,1
83,0,123.75,7,18,4,3,1,0,0,0
50,0,142.2,9,2,4,2,0,0,3,0
77,1,105.4,5,16,3,3,1,0,0,1
71,1,105.83,4,6,4,4,0,0,3,1
195,0,80.75,7,25,4,3,1,3,0,0
44,0,74.8,11,25,4,4,2,3,0,0
219,0,158.95,8,8,4,5,1,0,5,0
166,0,107.95,7,24,3,2,2,1,3,0
174,0,80.75,7,13,4,4,1,3,0,0
1,1,149.0,9,3,4,1,0,3,0,1
21,2,162.67,11,11,4,2,1,1,3,1
37,1,112.68,10,16,4,1,2,0,0,1
136,1,99.45,5,8,4,2,2,0,0,1
42,0,96.3,5,17,3,3,0,0,3,1
50,1,75.95,1,24,4,3,2,0,0,1
133,0,100.8,8,23,4,4,0,0,0,0
136,1,138.76,12,26,4,3,1,1,3,0
164,2,93.5,9,8,4,5,1,0,0,0
122,1,87.58,7,23,4,7,4,0,3,1
0,0,6.0,10,7,1,1,0,0,0,1
65,0,105.9,4,26,4,3,0,0,0,0
55,1,134.1,9,12,4,0,1,3,0,0
4,2,175.0,8,30,4,2,0,0,3,1
14,0,169.0,7,28,4,2,0,1,0,0
27,0,182.33,7,25,4,3,1,0,3,0
126,1,90.95,6,28,4,4,0,0,0,1
142,1,113.05,5,23,4,3,1,0,3,1
18,1,142.43,8,27,4,5,2,0,3,0
95,2,151.2,10,17,4,2,1,0,3,1
112,1,105.3,7,18,4,2,1,0,0,1
47,0,75.0,3,29,3,3,0,0,0,1
81,0,85.0,9,5,3,5,1,0,0,1
57,2,126.0,12,9,4,2,0,0,3,1
35,2,103.5,11,26,4,3,0,3,0,1
148,1,136.8,7,8,4,2,0,0,3,0
45,1,96.33,9,10,4,1,2,3,0,1
101,0,67.45,2,20,4,2,2,0,0,1
88,0,56.94,2,29,4,3,1,0,0,0
27,0,119.0,10,17,4,2,1,3,0,0
186,1,79.66,10,6,4,3,2,0,0,1
15,1,75.0,12,10,2,2,0,0,0,1
35,0,85.0,10,19,3,3,0,0,0,1
85,1,108.3,6,26,4,4,2,0,0,1
14,2,105.0,9,1,4,1,0,0,0,1
9,1,103.67,12,27,4,1,2,0,0,1
0,0,79.0,1,21,4,1,0,3,0,1
61,2,102.6,12,2,4,2,0,0,3,1
1,2,154.0,12,6,4,1,0,0,3,1
38,1,68.14,4,17,4,1,2,3,0,1
21,1,85.0,3,14,4,3,1,0,0,1
80,0,63.36,11,18,4,2,0,3,0,0
39,0,67.5,2,13,4,1,0,3,0,1
11,0,159.0,5,2,4,1,1,0,0,0
40,2,130.9,12,4,4,2,2,0,3,1
170,2,114.75,8,3,4,5,2,0,0,0
3,0,110.0,10,23,0,1,2,0,3,1
132,1,96.9,7,12,3,6,2,0,0,1
6,1,126.0,5,9,4,1,1,0,3,1
39,1,81.9,3,10,4,3,2,0,0,0
1,0,0.0,5,5,1,1,0,0,3,1
13,1,87.78,9,20,4,0,2,0,0,1
10,2,106.5,8,20,4,3,1,3,0,1
148,0,127.8,8,21,4,2,2,0,3,1
2,1,0.0,7,11,1,2,1,0,0,1
11,1,69.5,1,20,4,4,0,3,0,1
0,0,73.07,8,24,4,1,0,3,0,1
69,1,159.3,5,14,4,1,2,0,0,1
0,1,69.0,11,30,4,7,3,0,0,1
0,1,90.0,8,5,4,4,0,0,0,1
62,2,101.15,3,28,4,3,1,0,0,1
56,1,101.72,3,30,4,4,2,0,3,1
221,0,112.5,8,31,4,1,0,0,0,0
73,1,117.64,7,1,3,5,2,0,3,1
228,2,90.95,10,17,4,3,1,0,0,0
78,0,96.3,4,9,4,1,2,0,0,1
172,1,88.7,5,22,4,1,2,0,3,1
89,1,113.4,10,3,4,1,1,0,0,1
0,0,120.0,9,12,3,4,1,0,0,1
162,0,96.3,7,1,4,2,1,0,0,0
0,0,140.0,10,30,4,0,1,0,0,1
228,1,106.2,5,22,4,0,2,0,0,0
72,0,135.9,8,16,4,3,0,0,0,0
8,0,116.33,4,8,4,2,1,0,0,0
21,0,119.0,6,23,4,1,0,0,0,0
152,0,75.0,4,12,3,4,0,0,0,1
45,0,85.5,9,18,4,2,2,0,0,1
70,0,97.33,4,22,4,2,2,0,0,1
115,1,90.95,5,2,3,3,1,0,3,1
75,3,79.2,11,17,4,3,0,3,0,1
25,1,93.0,3,13,4,0,2,3,0,1
8,0,112.5,2,28,4,2,2,0,3,0
23,0,119.85,6,15,4,1,0,0,0,0
25,2,106.88,2,26,4,2,2,0,3,1
4,0,90.33,12,25,4,2,1,0,0,1
184,0,122.4,10,4,4,3,0,0,3,0
0,2,0.0,4,26,1,2,0,0,3,1
21,0,46.67,11,3,3,3,0,0,3,1
39,1,128.99,9,27,4,4,0,0,3,0
142,1,122.84,6,28,4,5,2,0,3,1
0,1,99.0,8,11,4,1,0,0,0,1
33,2,78.5,3,5,4,1,2,0,0,1
178,0,72.25,8,18,3,5,2,0,0,0
204,2,168.3,9,12,4,1,1,0,3,0
33,1,104.0,11,11,4,2,0,3,0,1
28,1,75.0,12,1,2,3,1,0,0,1
108,0,121.37,7,16,4,5,2,0,3,0
71,0,142.5,10,22,3,1,1,1,3,1
30,0,111.3,4,14,4,3,0,0,0,1
85,0,80.1,10,27,4,2,0,3,0,0
116,0,105.3,4,15,4,2,0,0,3,0
58,1,72.69,11,2,4,4,0,0,3,1
8,4,156.5,9,1,3,3,0,1,0,1
125,2,177.3,8,20,4,1,1,0,5,1
28,0,94.35,6,13,4,1,1,0,0,0
4,0,87.2,8,2,3,1,0,3,0,1
0,0,200.0,9,18,4,1,0,0,0,1
80,0,102.6,12,26,4,2,1,0,3,0
9,0,75.0,7,27,3,3,0,3,0,1
22,0,135.0,3,22,4,1,0,0,0,0
28,1,220.53,9,22,4,3,1,0,5,1
66,1,87.3,9,2,4,2,1,3,0,1
1,2,185.0,9,22,4,1,0,0,0,1
12,2,124.0,9,5,4,1,0,0,0,1
29,3,150.17,8,28,4,1,2,0,3,1
87,1,70.03,3,24,4,3,1,0,0,1
54,0,62.37,7,7,4,8,2,0,0,1
22,0,75.0,8,21,3,1,0,0,0,1
31,2,89.4,5,21,4,1,0,3,0,1
67,0,80.75,4,4,4,4,1,3,0,0
87,0,118.35,10,23,4,2,2,0,3,0
3,0,139.0,10,19,4,0,1,0,0,1
86,2,108.0,10,10,4,2,1,3,0,1
7,1,101.45,8,24,4,4,0,0,3,0
138,1,79.2,11,12,4,1,0,3,0,0
67,2,81.9,11,20,4,2,0,0,3,1
33,1,111.6,5,3,4,2,0,3,0,1
1,1,179.0,9,15,4,2,0,0,0,1
251,0,108.8,9,22,4,4,2,0,0,0
31,1,51.97,12,19,4,1,0,3,0,1
88,1,90.68,10,29,4,2,2,0,0,1
5,0,100.0,6,14,2,1,0,0,0,1
5,0,106.83,2,12,4,8,4,0,3,0
29,1,111.5,5,19,3,2,0,0,3,1
1,0,95.0,5,10,3,3,0,0,0,1
20,2,196.0,10,27,4,3,0,0,5,1
77,1,132.3,10,6,4,3,0,0,3,0
40,0,64.15,12,26,4,3,2,0,0,1
46,1,96.16,3,13,4,5,3,0,3,0
9,1,107.0,11,12,4,3,1,0,3,1
7,0,139.0,7,16,4,1,1,3,0,1
29,0,113.55,5,21,4,1,1,3,0,0
26,1,139.0,9,25,4,1,2,0,0,1
17,1,87.0,12,18,4,2,0,0,0,1
19,0,69.0,12,5,4,2,2,0,0,1
223,0,90.9,12,30,4,2,0,0,0,1
97,0,102.0,9,17,4,3,0,0,3,0
96,1,118.8,6,29,4,2,0,0,0,1
29,1,150.06,11,9,4,4,0,0,0,1
126,0,131.47,7,3,4,4,2,0,0,1
13,0,119.2,9,20,4,1,0,0,0,1
89,0,183.3,7,21,4,3,0,0,5,0
6,0,105.0,12,6,2,1,0,0,4,1
178,1,94.62,8,23,4,3,0,0,1,0
39,2,88.0,11,19,4,1,1,3,0,1
12,2,87.78,7,19,4,2,0,3,0,1
10,0,129.0,10,14,3,2,1,0,0,1
7,0,79.0,11,16,2,0,1,0,0,1
58,1,85.3,3,1,4,8,2,0,3,1
71,0,110.5,10,22,3,1,1,0,3,0
227,2,102.85,10,4,4,5,0,0,0,0
3,0,65.0,4,25,2,0,1,0,0,1
243,0,73.95,11,24,4,3,1,0,0,0
241,1,106.2,6,20,4,6,3,0,0,0
64,1,168.3,9,16,4,2,0,0,3,1
113,0,150.3,8,23,4,2,0,0,3,0
37,1,119.0,10,27,4,3,0,0,0,1
155,1,76.58,5,16,4,3,1,0,0,1
52,0,108.0,10,17,4,2,1,3,0,0
26,0,197.78,4,25,4,4,1,0,5,0
152,1,90.95,6,27,4,3,1,0,0,1
109,0,114.3,7,3,4,1,2,0,0,0
1,1,88.43,3,12,4,1,1,0,0,1
6,0,116.0,12,10,3,2,0,1,0,1
16,1,103.0,3,18,4,1,0,0,0,1
37,2,158.4,10,5,4,2,0,0,3,1
25,0,178.25,1,1,4,2,2,0,1,0
1,1,105.0,3,8,4,4,0,0,0,1
157,0,72.25,7,7,3,3,1,0,0,1
154,0,95.4,8,24,4,2,0,0,0,0
68,2,220.0,11,7,4,3,1,0,4,1
6,1,85.0,1,12,4,1,0,0,0,1
2,0,67.0,12,21,2,2,0,0,0,1
33,0,98.1,5,25,4,1,0,3,0,0
112,0,100.0,6,2,3,2,0,0,0,0
59,1,99.9,7,23,4,1,1,0,0,1
93,0,60.67,12,30,3,3,0,0,3,1
81,0,106.95,8,28,4,4,2,0,0,1
61,0,117.0,3,23,4,2,0,0,0,0
208,2,88.77,10,23,4,2,2,0,1,1
32,0,79.2,12,24,4,1,1,3,0,0
176,2,159.3,9,1,4,1,0,0,3,0
15,1,73.15,9,5,4,1,1,0,0,1
125,0,99.9,7,29,4,1,0,0,0,1
109,0,72.25,7,18,4,6,3,0,0,0
69,0,59.5,3,20,3,2,2,0,0,1
21,1,117.0,10,7,4,2,0,0,3,1
51,0,110.0,6,5,2,5,2,0,3,0
4,1,106.14,8,14,4,5,2,0,0,1
15,3,93.0,2,17,4,2,0,0,0,1
29,0,139.6,5,20,4,2,1,0,3,0
93,2,121.5,7,12,4,2,0,0,0,1
13,1,111.6,9,20,4,3,2,0,0,1
8,0,72.0,3,10,3,5,2,0,0,1
68,0,125.1,9,16,4,1,0,3,0,0
107,1,86.72,6,20,4,3,1,0,0,1
1,1,203.81,10,29,4,1,0,1,3,1
117,0,72.5,8,1,3,1,2,1,0,1
56,1,85.85,3,28,4,5,1,0,0,0
45,0,88.55,10,23,4,1,0,0,0,1
148,3,118.8,10,4,4,3,0,0,0,1
159,1,130.05,8,3,4,4,0,0,0,0
267,0,95.0,9,30,4,2,1,0,0,0
23,2,117.0,10,8,4,2,0,0,3,1
38,2,53.97,2,6,4,2,2,3,0,1
251,1,73.35,11,21,4,1,1,3,0,1
108,0,80.75,9,27,3,3,0,0,0,1
22,0,82.33,2,4,4,3,0,0,0,0
24,0,110.0,8,31,4,3,0,3,0,1
44,2,88.4,11,14,4,4,1,0,0,1
3,0,162.0,8,10,4,1,1,0,5,1
149,0,80.75,8,29,4,2,2,0,0,0
20,3,113.33,11,10,4,3,0,3,0,1
16,1,135.0,10,29,4,1,0,0,0,1
82,1,72.25,11,2,4,3,1,0,0,0
148,1,112.2,8,1,4,4,1,0,3,0
153,0,189.9,6,12,4,1,2,0,5,0
138,0,80.75,9,11,3,1,2,0,0,1
118,0,119.0,6,6,3,1,1,0,0,1
64,0,161.1,8,8,4,1,1,0,3,1
10,2,161.0,9,24,4,1,0,0,0,1
4,1,160.5,6,18,4,1,1,0,3,1
101,0,126.9,5,6,4,2,0,0,0,0
60,0,87.3,3,10,4,3,0,0,3,0
0,0,64.0,1,14,3,1,0,0,0,1
33,1,105.0,10,25,3,3,2,0,3,1
12,1,127.0,2,26,4,2,0,0,3,0
17,1,141.0,6,3,4,1,0,0,0,1
1,0,64.14,1,4,4,0,1,0,0,1
68,1,97.71,5,19,4,1,0,0,0,1
107,2,99.45,4,30,4,3,2,0,0,1
79,0,105.61,12,26,4,3,1,0,3,0
147,2,111.19,9,8,4,3,1,0,0,1
1,3,123.5,8,24,4,0,1,0,3,1
29,0,73.21,10,13,4,4,0,0,0,1
163,0,159.3,9,23,4,1,0,0,3,0
76,1,131.4,6,28,4,2,0,0,3,1
6,2,100.0,8,17,4,2,1,0,0,1
110,1,68.04,5,2,4,2,1,3,0,1
6,0,65.0,10,12,2,0,1,0,0,1
63,0,159.3,6,8,4,3,0,0,3,0
61,1,207.64,9,7,4,5,2,0,5,1
138,1,121.5,7,25,4,2,1,0,0,1
40,1,145.35,3,23,4,4,0,0,3,0
0,0,110.0,9,19,2,2,1,0,3,1
68,0,112.2,4,14,4,3,1,0,3,0
10,0,89.0,4,17,4,0,1,3,0,0
1,0,6.0,8,5,1,1,0,0,0,1
78,0,62.18,4,12,4,4,0,3,0,0
81,2,150.45,5,16,4,3,1,0,3,1
183,0,123.3,10,28,4,2,2,0,3,0
150,2,76.5,7,9,4,1,0,0,0,0
0,1,0.0,1,19,1,1,0,0,0,1
24,1,74.8,2,12,4,2,1,0,0,1
9,1,79.0,2,12,4,2,0,3,0,0
3,0,99.0,8,17,2,3,1,0,0,0
49,1,98.82,12,1,4,2,0,0,0,1
4,1,151.0,7,6,4,3,0,0,0,1
62,1,112.2,4,6,4,4,0,0,3,0
147,2,72.25,12,29,4,3,0,0,0,0
71,1,70.13,3,17,4,3,1,0,0,1
6,1,109.5,2,24,4,4,0,0,3,1
14,2,211.0,5,15,4,0,2,0,5,1
167,0,96.3,8,26,4,2,1,0,0,0
10,1,135.5,10,5,4,3,1,0,0,1
230,0,103.5,10,7,4,2,0,0,0,0
90,1,99.45,4,23,4,5,2,1,0,0
9,0,0.0,6,3,4,2,0,0,0,1
3,0,65.0,9,26,2,7,3,0,0,1
57,2,112.2,11,11,4,2,1,0,0,1
18,0,76.8,9,15,3,1,0,3,0,1
10,2,110.0,4,7,4,1,0,0,0,1
53,2,177.3,4,21,4,3,0,0,5,1
333,0,73.95,12,21,4,4,0,0,0,0
42,0,62.8,3,25,3,2,1,3,0,1
188,1,86.75,7,7,4,2,0,0,1,0
8,0,65.0,4,20,2,1,0,0,0,1
300,3,67.5,12,22,4,2,0,3,0,1
175,0,104.4,10,28,4,2,2,0,3,0
59,1,106.2,11,28,4,4,2,0,0,1
201,0,72.08,7,6,3,3,0,0,0,1
256,0,64.33,9,14,3,2,1,0,0,1
73,0,150.3,7,4,4,4,1,0,3,0
18,1,140.9,6,2,4,3,1,0,3,1
12,2,151.0,6,29,4,2,0,0,3,1
241,1,150.45,10,7,4,3,2,0,3,0
15,0,65.0,2,2,2,1,0,0,0,1
194,1,116.45,9,7,4,4,1,0,0,0
63,1,174.6,8,30,4,2,0,1,3,1
1,0,90.0,10,13,3,1,0,0,0,1
39,1,72.2,2,28,4,2,2,3,0,1
16,1,85.0,10,8,3,1,1,0,0,1
198,1,136.5,7,30,3,2,2,0,5,0
106,0,85.0,4,27,4,4,0,3,0,0
0,0,88.25,1,7,4,1,0,0,1,1
5,1,136.0,10,28,4,3,0,0,3,1
7,1,109.0,3,28,4,3,1,3,0,0
35,0,127.62,8,29,4,4,1,0,0,0
78,2,128.7,4,11,4,2,1,0,3,1
2,1,102.0,1,31,4,2,2,0,0,1
76,1,76.5,7,7,4,3,0,0,0,0
14,0,87.12,5,31,4,3,0,0,0,1
22,2,206.0,6,13,4,3,1,0,5,1
119,1,114.3,8,13,4,2,2,0,0,1
224,1,109.31,9,3,4,3,2,0,3,0
13,1,79.0,12,17,2,2,0,0,0,1
34,1,68.45,11,27,4,5,2,0,0,1
4,0,60.4,2,14,3,0,1,3,0,0
0,0,123.0,10,20,2,1,0,0,0,1
191,1,153.5,8,14,4,2,2,1,3,0
9,1,129.0,6,17,4,2,1,3,0,0
1,1,127.0,12,30,4,3,0,0,0,1
8,1,205.0,10,21,4,2,0,0,5,1
103,1,140.0,12,19,4,2,1,0,3,0
37,0,111.6,8,28,3,0,2,0,0,1
111,1,120.0,10,10,3,2,1,0,0,1
3,1,121.0,8,7,4,0,1,0,0,1
11,1,90.0,8,29,4,1,0,0,0,1
55,0,71.33,12,31,3,3,0,0,0,1
31,1,108.9,5,24,4,2,0,0,0,1
7,0,58.0,12,9,3,3,0,0,0,1
33,1,116.1,5,16,4,0,1,3,0,1
168,0,82.28,10,4,3,4,0,0,0,0
100,0,132.08,10,24,4,3,1,1,0,1
133,2,99.66,5,29,4,2,2,0,0,1
39,2,140.0,11,19,4,1,1,0,3,1
239,0,85.5,10,28,4,2,0,3,0,0
177,0,77.03,7,18,4,2,1,0,0,0
8,1,77.5,1,19,4,2,0,0,0,1
25,1,149.0,10,5,4,2,0,0,0,1
100,2,79.2,11,17,4,3,0,3,0,0
38,0,117.9,7,4,4,0,1,0,0,0
0,0,88.2,12,13,3,1,0,0,0,1
85,1,140.4,5,26,4,2,0,0,3,0
87,0,90.0,12,17,3,1,2,0,0,1
